1022	Bachillerato General (Educación media superior prope-
1023	déutica)  
1024	Moldavie 
1025	Invatamintul liceal / Diploma de bacalaureat  
1026	 par l’UNIGE en Moldavie 
1027	Mongolie 
1028	Buren dund Bolvsrolyn unemelkh 
1030	Monténégro 
1031	Diploma o polozenom maturskom ispitu 
1032	Diplomë për dheniën e provimit të maturës 
1033	 par l’UNIGE au Monténégro 
1034	Mozambique 
1035	Myanmar 
1036	Namibie 
1037	Népal 
1038	Nicaragua 
1039	Niger 
1040	Degré 
1041	Nigéria 
1042	Senior School Certificate (conféré par NECO) 
1043	African Senior School Certificate (conféré par WAEC) 
1044	Norvège 
1045	Vitnemal for videregaende opplaering avec mention “og 
1046	har oppnadd generell studiekompetanse” 
1047	par l’UNIGE en Norvège 
1049	Nouvelle-Zélande
1050	National Certificat of Education Achievement (NCEA), 
1051	level 3 certificate, comprenant au moins 6 sujets de 
1052	for-
1053	mation générale
1054	 avec au moins 14 crédits à chaque ni-
1055	veau (niveau 1, niveau 2 et niveau 3)
1056	 par l’UNIGE en Nouvelle-Zélande 
1057	Oman 
1058	Ouganda 
1059	Ouzbékistan 
1060	Pakistan 
1061	Palestine 
1062	(Autorité 
1063	palestinienne) 
1064	Panama 
1066	Paraguay 
1067	Bachiller Cientifico 
1068	Avant 2021 :
1069	 Bachiller en Ciencias y Letras / Cientifico 
1071	Pays-Bas 
1072	Diploma Voorbereidend Wetenschappeliik Onderwijs 
1073	V.W.O
1074	par l’UNIGE au Pays-Bas 
1075	Pérou 
1076	Philippines 
1077	Pologne 
1078	Swiadectwo ukonczenia liceum ogolnokszatalcacego + 
1079	Swiadectwo Dojrzalosci
1080	par l’UNIGE en Pologne 
1081	Portugal 
1082	Qatar 
1083	République centrafri-
1084	caine 
1085	Baccalauréat / Diplôme de Bachelier de l’Enseignement 
1086	du Second Degré (série C mathématiques et sciences 
1087	physiques / Série D mathématiques et sciences de la 
1088	nature)
1090	République 
1091	domini-
1092	République tchèque
1093	Vysvedceni o maturitni zkousce – Gymnazium
1094	par l’UNIGE en République tchèque
1095	Roumanie 
1096	Diploma de Bacalaureat 
1097	par l’UNIGE en Roumanie
1098	Royaume-Uni 
1099	(Angleterre, Pays-de-
1100	Galles et Irlande du 
1101	Nord) 
1102	General Certificate of Secondary Education (GCSE) ou 
1103	le General Certificate of Education – Advanced Subsid-
1104	iary Level (GCE AS) 
1105	+ General Certificate of Education – Advanced Level 
1106	(GCE AL) 
1107	ou 
1108	Advanced Subsidiary Level (AS) + Cambridge AICE 
1109	Diploma Advanced Level (AL) 
1110	Pre-U Short Course + Pre-U Principal Subject 
1111	International GCSE (IGCSE) ou International Ad-
1112	vanced Subsidiary Level (IAS) + International Ad-
1113	vanced Level (IAL) 
1114	Le diplôme ci-dessus doit comprendre au moins 6 su-
1115	jets de 
1116	 dont : 
1117	3 sujets en GCSE ou GCE AS/ AICE AS / Pre-U Short 
1118	Course/IAS ou IGCSE 
1119	+ 3 autres sujets en GCE AL / AICE AL / Pre-U Principal 
1120	Subject / IAL (dont un sujet en mathématiques, biologie, 
1121	2 des 3 sujets GCE 
1122	AL/AICE 
1123	AL/Pre-U Principal 
1124	Subject/IAL: note mini-
1125	mum B (ou M2 au Pre-
1126	U Principal Subject), 3
1127	e
1128	sujet GCE AL/AICE 
1129	AL/Pre-U Principal Sub-
1130	ject/IAL : note minimum 
1131	C (ou M3 au Pre-U Prin-
1132	cipal Subject) 
1133	Pour les 3 sujets en: 
1134	GCSE ou GCE AS/ 
1135	AICE AS / 
1136	Pre-U Short 
1137	note minimum 5 (ou B 
1138	pour le Pays de Galles 
1139	et Irlande du Nord ; ou 
1140	C pour GCE AS/AICE 
1141	AS/IAS ; ou M3 pour 
1142	Pre- U Short Course) 
1143	(Écosse) 
1144	Scottish Qualifications Certificate (SQC) – Standard 
1145	Grade + Scottish Qualifications Certificate (SQC) – 
1146	Higher + Scottish Qualifications Certificate (SQC) – Ad-
1147	vanced Higher comprenant 6 sujets de 
1148	rale 
1149	dont : 
1150	2 sujets en Standard Grade 
1151	+ 1 autre sujet en Higher Grade 
1152	+ 3 autres sujets en Advanced Higher Grade (dont un 
1153	sujet en mathématiques, biologie, chimie ou physique) 
1154	3 ou C pour chaque 
1155	branche 
1157	Russie 
1158	(Fédération 
1159	Attestat o srednem (polnom) obscem obrazovanii 
1160	par l’UNIGE en Russie est exigée. 
1161	Rwanda 
1162	Saint-Marin 
1163	Diploma di superamento dell’esame di stato conclusivo 
1164	dei corsi di studio di liceo classico, linguistico o 
1165	scientifico 
1166	Sénégal 
1167	Baccalauréat de l’Enseignement Secondaire 
1168	Serbie 
1169	Diplomë për kryerjen e shkollës së mesme të 
1170	përgithshme – gjimnazin (obtenu en 4 ans) 
1171	Diploma o stecenom srednem obrazovanju (obtenu en 
1172	4 ans) 
1173	 par l’UNIGE en Serbie 
1174	Sierra Leone 
1175	West African Senior School Certificate 
1176	Singapour  
1177	Singapore-Cambridge General Certificate of Education 
1178	(new curriculum 2006) comprenant 6 sujets de 
1179	forma-
1180	tion générale
1181	 dont : 2 sujets en O-level + 1 autre sujet 
1182	en H1 + 3 autres sujets en H2 (dont un sujet en mathé-
1183	matiques, biologie, chimie ou physique) 
1184	C pour chaque branche 
1185	Slovaquie 
1186	Vysvedcenie o maturitnej skuske-gymanzium 
1187	 par l’UNIGE en Slovaquie 
1188	Slovénie 
1189	Spricevalo o splosni maturi 
1190	 par l’UNIGE en Slovénie 
1191	Somalie 
1192	Soudan 
1193	Sri Lanka 
1194	Suède 
1195	Examensbevis, 
1196	Högskoleförberendande 
1197	Examen 
1198	(Ekonomiprogrammet/ 
1199	Naturvetenskapsprogrammet/ 
1200	Samhällsvetenskapsprogramm) avec au moins 2500 
1201	points, comprenant 6 sujets de 
1202	 avec 
1203	au moins 200 crédits dans chaque sujet et 250 crédits 
1204	en mathématiques 
1205	 par l’UNIGE en Suède 
1207	Syrie
1208	Al-Shahada Al-Thanawiyya-Al’Amma (Baccalauréat, 
1209	General Secondary Certificate) (Scientific Branch)
1211	Tadjikistan 
1212	Atestat dar borai malumoti mijona 
1213	l’UNIGE au Tadjikistan est exigée 
1214	Taïwan 
1215	Senior High School Leaving Certificate 
1216	Tanzanie 
1217	Tchad 
1218	Baccalauréat de l’Enseignement du second degré  
1219	Thaïlande 
1220	Maathayom Suksa 6  
1222	Togo 
1223	Baccalauréat du troisième degré (séries A, 
1224	C, D) 
1225	 Baccalauréat du troisième degré (séries 
1226	lettres et philosophie (A) / Mathématiques et sciences 
1227	physiques (C) / Sciences appliquées et mathématiques 
1228	(D)) 
1229	Tunisie 
1230	Baccalauréat (séries lettres / mathématiques / sciences 
1231	expérimentales / sciences informatiques / sciences 
1232	techniques) 
1233	Turkménistan 
1234	Turquie 
1235	Anadolu Lisesi Diplomasi – Fen Lisesi Diplomasi 
1236	 par l’UNIGE en Turquie 
1237	Ukraine 
1238	Dès 2022 :
1239	 Svidotstvo pro zdobuttia povnoi zagalnoi 
1240	serednoi osvity 
1241	Avant 2022 : 
1242	Atestat pro povnu zagal’nu seredniu 
1243	osvitu / Svidotstvo pro zdobuttia povnoi zagalnoi 
1244	l’UNIGE en Ukraine est exigée 
1245	Uruguay 
1246	Venezuela 
1248	Vietnam 
1249	Dès 2022 : 
1250	Bang Tot Nghiep Trung Hoc Pho Thong 
1251	Avant 2022 :
1252	 Bang Tot Nghiep Trung Hoc Pho Thong  
1253	Bang Tot Nghiep Pho Thong Trung Hoc  
1254	Yémen 
1255	Zambie 
1256	Zimbabwe 
1258	Candidates et candidats dépourvus d’un titre secondaire supé-
1259	rieur reconnu 
1260	Tout-e candidat-e dépourvu-e d’un titre secondaire supérieur reconnu 
1261	ou titulaire d’un diplôme non conforme aux titres reconnus peut être 
1262	immatriculable à l’UNIGE, à l’exception des études de médecine hu-
1263	maine et dentaire, et de pharmacie. La procédure de demande d’imma-
1264	triculation pour ces candidat-es, aussi appelé-es « 
1265	non-titulaires d’une 
1266	maturité suisse », 
1267	vise les personnes qui, par l'exercice d'une activité 
1268	professionnelle, peuvent justifier de connaissances et compétences né-
1269	cessaires pour entrer à l’UNIGE, en compensation d'un titre secondaire 
1270	supérieur. Les 
1271	conditions d’immatriculation
1272	, la 
1273	procédure à suivre et le 
1274	délai
1275	 de dépôt d’une candidature sont mentionnés sur le 
1276	site internet 
1277	de l’UNIGE
1278	Cas particulier : 
1279	Conformément à l’article 55 § 4 du Statut de l’Université
1280	la maturité 
1281	spécialisée orientation pédagogie, délivrée par une institution 
1282	d’enseignement suisse
1283	, permet l’accès direct au Baccalauréat univer-
1284	sitaire en sciences de l’éducation. Pour plus d’informations, consulter 
1285	le site : 
1287	tion-pedagogie
1294	Inscription en maîtrise universitaire (master), en complément 
1295	d’études ou en certificat complémentaire  
1297	Pour postuler un complément d’études, un certificat complémentaire ou 
1298	une maîtrise universitaire (master), les candidates et candidats doivent 
1299	être titulaires d’un premier diplôme universitaire (bachelor) ou titre jugé 
1300	équivalent) obtenu dans une 
1301	l’UNIGE (voir partie 9.3), au terme d’une formation d’une durée de 3 ans 
1302	minimum (au moins 180 crédits ECTS). 
1303	La 
1304	dans les 
1305	délais
1306	 (voir partie 7.2). Si la formation requiert une 
1307	procédure particulière
1308	(voir partie 6), elle doit également avoir été suivie dans les délais. Les 
1309	conditions particulières
1310	, si exigées, doivent être remplies (voir partie 4). 
1311	si elles sont demandées (voir partie 8), ainsi qu’aux conditions d’admis-
1312	sion du programme d’études décrites dans le règlement d’étude ad hoc. 
1313	Toutes les candidatures répondant aux conditions générales d’immatricu-
1314	lation sont soumises à la faculté/institut/centre pour décision sur l’admis-
1315	sibilité en fonction du règlement du programme et/ou de la faculté/insti-
1316	tut/centre. 
1318	Inscription en certificat de spécialisation, maîtrise universitaire 
1319	d’études avancées ou doctorat 
1321	Conditions générales d’immatriculation  
1322	Les candidates et candidats doivent avoir obtenu un baccalauréat univer-
1323	sitaire (bachelor) d’une 
1324	 par l’UNIGE 
1325	(voir partie 9.3), au terme d’une formation d’une durée de 3 ans minimum 
1326	(au moins 180 crédits ECTS). De surcroit, ils/elles doivent être titulaires 
1327	d’une maîtrise universitaire (master) d’une 
1328	université et un programme re-
1329	connus
1330	 par l’UNIGE (voir partie 9.3).  
1331	Les candidates et candidates au 
1332	Certificat de spécialisation en matière 
1333	d’avocature
1334	 ne sont pas tenus d’être titulaires d’une maîtrise universitaire 
1335	(master) d’une 
1336	 par l’UNIGE (voir 
1337	partie 9.3). Les conditions d’admission pour ce certificat de spécialisation 
1338	doivent être remplies. Pour plus d’informations à ce sujet, consulter le 
1339	site 
1340	de l’École d’avocature
1341	 (voir partie 5) doit avoir été suivie dans les 
1342	délais (voir partie 7). Si la formation requiert une 
1343	(voir partie 6), elle doit également avoir été suivie dans les délais.  
1344	Pour les doctorats et les maîtrises universitaires d’études avancées 
1345	(MAS) de formation approfondie, le niveau d’exigence de français de-
1346	mandé est à vérifier auprès de la faculté/centre/institut. 
1350	Conditions particulières 
1352	Faculté de médecine 
1354	Médecine humaine 
1355	Les candidates et candidats au baccalauréat universitaire (bachelor) ou à 
1356	la maîtrise universitaire (master) doivent répondre aux conditions particu-
1357	lières d’admission décrites à l’article 10 et 12 du 
1358	Règlement d’études ap-
1359	plicable au Bachelor et au Master en Médecine humaine
1361	Médecine dentaire 
1362	lières d’admission décrites aux articles 10 et 12 du 
1363	Règlement d’études 
1364	applicable au Bachelor et au Master en Médecine dentaire
1366	Faculté de traduction et d’interprétation 
1367	En sus des conditions d’immatriculation, les candidates et candidats aux 
1368	Baccalauréat universitaire en communication multilingue, Maîtrise univer-
1369	sitaire en traduction et Maîtrise universitaire en interprétation de confé-
1370	rence doivent avoir réussi l’examen d’admission de la formation postulée. 
1371	L’admission en 
1372	Baccalauréat universitaire (bachelor) en communica-
1373	tion multilingue
1374	 est soumise à des conditions d’immatriculation particu-
1375	lières : 
1376	pour les titulaires d’un diplôme de fin d’études secondaires supé-
1377	rieures d’un pays ayant signé ou ratifié la Convention de Lisbonne 
1378	ou d’un Baccalauréat international ou européen : 
1380	diplôme dont le titre figure sur la liste des 
1381	diplômes recon-
1382	nus par l’UNIGE
1383	 (voir partie 1.1.3) ;  
1384	la moyenne/note/mention, si requise, est atteinte ; 
1385	aucune restriction quant à la série du diplôme (si perti-
1386	nent) et sans nécessité de répondre au caractère de 
1387	 (voir partie 9.1) ni aux exigences com-
1388	plémentaires (voir partie 1.1.3). 
1389	rieures d’un pays n’ayant pas signé ou ratifié la Convention de 
1390	Lisbonne : 
1391	 (voir partie 1.1.3) pour autant qu’il com-
1392	porte au minimum 4 branches sur 6 pour remplir le critère 
1393	 (voir partie 9.1) ;  
1394	la moyenne/note/mention, si requise, est atteinte. 
1395	Par ailleurs, la réussite des examens d’admission de la faculté remplace 
1396	(si requise) l’exigence de l’Examen complémentaire des hautes écoles 
1397	suisses (ECUS) et celle de fournir une attestation d’admission, dans la 
1398	filière visée, d’une université reconnue par l’UNIGE dans le pays où le titre 
1399	d’études secondaires supérieures a été obtenu. 
1400	L’immatriculation selon ces conditions n’est valable que pour ce pro-
1401	gramme, sans changement d’orientation possible. Si la candidate ou le 
1402	candidat souhaite postuler une autre formation, les conditions générales 
1403	d’immatriculation (voir partie 1.1.3) devront être remplies. 
1406	5 Procédure de demande d’immatriculation  
1407	La procédure de demande d’immatriculation en formation de base (soit en baccalauréat universitaire, maîtrise universitaire, certificat complémentaire ou complément d’études) et en formation approfondie (soit en doctorat, certificat de spécialisation ou maîtrise universitaire d’études avancées de formation approfondie), s’effectue en ligne sur le 
1408	Portail Candidature UNIGE
1410	 et s’adresse aux : 
1411	nouveaux/nouvelles étudiant-es de l’UNIGE ; 
1412	étudiant-es actuel-les de l’UNIGE (demande de changement de 
1413	faculté ou inscription en deuxième faculté ; 
1414	ancien-nes étudiant-es de l’UNIGE (demande de réimmatricula-
1415	tion). 
1416	La plateforme en ligne permet d’effectuer l’ensemble des démarches d’im-
1417	matriculation à l’UNIGE et d’admission dans la formation visée pour les 
1418	formations de base et approfondies. 
1419	Se rendre sur le
1420	site Internet UNIGE
1422	Définir son profil à l’aide des filtres et prendre connaissance des 
1423	conditions, délais d’inscription et documents à fournir pour dépo-
1424	ser une candidature. 
1425	Cliquer sur « Je m’inscris ». 
1426	Créer un compte SWITCH edu-ID ou se connecter, si compte 
1427	existant, pour accéder au Portail Candidature UNIGE. 
1428	Compléter les informations personnelles. 
1429	Créer une candidature : 
1430	Sélectionner et valider la formation postulée à l’aide des 
1431	menus déroulants. 
1432	Compléter et valider les informations personnelles. 
1433	Compléter et valider les informations complémentaires. 
1436	Compléter et valider les études secondaires. 
1437	Compléter et valider les études universitaires, le cas 
1438	échéant. Toute étude universitaire antérieure non décla-
1439	rée, qu’elle soit abandonnée, en cours ou achevée, en 
1440	Suisse ou à l’étranger, qui serait découverte ultérieure-
1441	ment peut entraîner l’annulation de l’immatriculation voire 
1442	une exclusion de l’UNIGE. 
1443	Compléter et valider le certificat de français, si requis. 
1444	Compléter et valider les données spécifiques à la candi-
1445	dature, si requis. 
1446	Téléverser tous les documents requis. 
1447	Payer l’émolument d’inscription de CHF 65.-, si requis 
1448	(Article 11 du 
1449	Règlement interne relatif aux taxes univer-
1450	sitaires et aux émoluments
1452	Soumettre la candidature dans le délai imparti. 
1453	Suivre régulièrement le statut de la candidature en se connectant 
1454	au Portail Candidature UNIGE et vérifier les e-mails (spams in-
1455	clus). 
1456	En cas d’intérêt pour plusieurs formations, il est possible de créer et dé-
1457	poser plusieurs candidatures (une candidature par formation postulée) 
1458	dans les délais impartis.  
1459	Il incombe au candidat ou à la candidate de prouver qu'il ou elle remplit 
1460	les conditions exigées en fournissant dans les délais les documents re-
1461	quis.  
1462	Les renseignements et documents fournis doivent être complets et cor-
1463	rects lors du dépôt de la candidature en ligne. Tant que l’étape « Sou-
1464	mettre ma candidature » n’est pas effectuée, la candidature est enregis-
1465	trée comme brouillon et peut être modifiée. Une fois la candidature dépo-
1466	sée, il n'est plus possible de modifier les données saisies ou les docu-
1467	ments téléversés, y compris en cas de nouvelle candidature pour une 
1469	autre formation. Toute candidature dont la soumission n’est pas finalisée dans le délai imparti ou est déposée en ligne après le délai applicable sera déclarée irrecevable. 
1471	Documents à fournir pour une immatriculation en baccalauréat universitaire (liste exhaustive) : 
1472	Une copie de la pièce d’identité (recto/verso) ou de la page des 
1473	données personnelles du passeport. 
1474	Une copie du permis de séjour suisse si le/la candidat-e en pos-
1475	sède un. 
1476	Les copies de tous les relevés de notes 
1477	officiels
1478	 des trois (ou 
1479	quatre selon pays
1481	) dernières années d’études secondaires su-
1482	périeures obtenus au moment de la postulation (même en cas 
1483	d’abandon ou d’échec), en langue originale. 
1484	Si les relevés de notes de l’année scolaire en cours ne 
1485	sont pas (encore) disponibles : un certificat de scola-
1486	rité/attestation d’inscription 
1487	officiel-le
1488	 en langue origi-
1489	nale. 
1490	Pour le 
1491	Baccalauréat général
1492	 français, en sus des autres 
1493	documents requis : une attestation 
1494	officielle
1495	 mention-
1496	nant les spécialités suivies en première et en terminale. 
1497	Baccalauréat international
1498	, les relevés de notes 
1499	des deux dernières années uniquement sont requises. 
1500	Une copie du diplôme de fin d’études secondaires supérieures en 
1501	langue originale, accompagnée d’une copie du relevé de notes 
1502	final officiel, si existant, en langue originale. 
1503	Une attestation d’admission dans la filière visée à l’UNIGE, en 
1504	langue originale, d’une université et un programme reconnus par 
1505	l’UNIGE, dans le pays où le titre secondaire a été obtenu, unique-
1506	ment si le document est exigé par nos conditions d’immatricula-
1507	tion. 
1508	o
1509	 En cas de candidatures dans plusieurs programmes, une attestation d’admission dans une université et un programme reconnus par l’UNIGE, dans le pays où le titre secondaire a été obtenu, est requise pour chaque filière visée. 
1510	 Voir 
1511	, point 10.1 
1512	Une traduction officielle de chaque document non rédigé en fran-
1513	çais, allemand, italien, ou anglais, est demandée en plus des do-
1514	cuments en langue originale. 
1515	Une copie d’un diplôme de français attestant du niveau B2 mini-
1516	mum, si le/la candidat-e en possède un. Le cas échéant, cela 
1517	pourrait éventuellement le/la dispenser de l’examen de français 
1518	de l’UNIGE, s’il/elle y est soumis-e. 
1519	En sus, en cas d’études universitaires entamées, réussies ou non : 
1520	U+ne copie de tous les relevés de notes universitaires 
1521	obtenus à ce jour (même en cas d’abandon ou d’échec) en langue 
1522	originale. 
1523	Si les relevés de notes de l’année académique en cours 
1524	ne sont pas (encore) disponibles : une attestation d’ins-
1525	cription 
1526	 en langue originale. 
1527	Une copie de l’attestation de réussite du diplôme, si le diplôme 
1528	n’a pas encore été émis. 
1529	Une copie du/des diplôme-s universitaire-s obtenu-s en langue 
1530	Une attestation d’exmatriculation (et non la lettre d’exmatricula-
1531	tion) pour les étudiant-es qui ont fréquenté une haute école suisse 
1532	(UNI, HES, HEM, HEP, EPF/ETH). Pour tout-e candidat-e en 
1533	cours d’études, l’attestation d’exmatriculation devra être fournie 
1534	au plus tard lors de la confirmation d’immatriculation. 
1535	çais, allemand, italien ou anglais est demandée en plus des do-
1537	Documents à fournir pour une immatriculation en maîtrise universitaire, doctorat, certificat de spécialisation et en maîtrise universitaire d’études avancées en formation approfondie (liste exhaustive) : 
1538	Une copie de tous les relevés de notes universitaires 
1539	Candidature acceptée 
1540	Prendre connaissance de l’e-mail « Décision sur votre candida-
1541	ture ». 
1542	Se connecter au Portail Candidature UNIGE. 
1543	Accéder à la décision de la candidature. 
1544	Prendre connaissance de la décision et des éventuelles réserves 
1545	et autres conditions. 
1546	Télécharger et enregistrer le/les document-s transmis par 
1547	l’UNIGE avant la rentrée académique. 
1548	Confirmer le choix de formation dans le délai imparti si vous sou-
1549	haitez confirmer votre inscription à l'UNIGE. En cas de candida-
1550	tures multiples, une seule offre peut être acceptée, sauf excep-
1551	tions. 
1552	Compléter les informations concernant l’exigence du français, si 
1553	requis. 
1554	Téléverser tous les documents à compléter pour accéder à 
1555	l’étape de confirmation d’immatriculation à l’UNIGE avant la ren-
1556	trée académique visée. 
1557	Vérifier les données de contact. 
1558	Compléter les données pour l’AVS et statistiques. 
1559	Finaliser son inscription. 
1560	Confirmer son inscription selon les modalités communiquées à 
1561	l’étape « Finalisation de l’inscription » et dans la mesure du pos-
1562	sible
1563	, au plus tard 3 jours avant la rentrée universitaire. 
1564	Une 
1565	confirmation d'immatriculation jusqu'à 10 jours après la rentrée 
1566	est possible, 
1567	mais déconseillée. 
1568	La confirmation d’immatricula-
1569	tion pour un doctorat est, sauf exception, possible toute l’année.
1570	Le non-respect de la finalisation de la candidature dans le 
1571	"délai imparti implique une clôture du dossier “sans-suite"". "
1572	L’immatriculation ne pourra pas se faire pour le semestre 
1573	postulé.
1575	Lors de la confirmation de l’immatriculation, les documents téléversés pour lever les éventuelles réserves seront vérifiés. Pour les confirmations en présentiel, le-s document-s original/originaux requis sera/seront également vérifié-s. A l’issue de ces formalités, le/la candidat-e, désormais étudiant-e immatriculé-e à l’UNIGE, recevra : 
1576	ses codes d’accès informatiques de l’UNIGE ; 
1577	son e-mail institutionnel (Prenom.Nom@etu.unige.ch) ; 
1578	les informations pour le paiement des taxes semestrielles ; 
1579	sa carte d’étudiant-e multiservices. 
1580	Si le/la candidat-e est dans l'incapacité de respecter les délais impartis pour lever les réserves et/ou confirmer son immatriculation, il/elle doit contacter le Service des immatriculations par le biais de la plateforme en ligne 
1581	admissions.unige.ch
1582	 avant l’échéance du délai. 
1583	Candidature refusée 
1584	Prendre connaissance de l’e-mail « Décisions sur votre candida-
1585	Se connecter au Portail Candidature UNIGE 
1586	Prendre connaissance de la décision de refus, de l’instance de 
1587	décision et des voies d’opposition. 
1588	Renoncer à sa candidature  
1589	Le/la candidat-e qui renonce à poursuivre sa demande d'immatriculation 
1590	à n'importe quel moment, même une fois qu’il/elle a été admis-e, doit en 
1591	informer le Service des immatriculations sur la plateforme en ligne 
1592	admis-
1593	sions.unige.ch
1596	Informations importantes 
1597	Toute demande d’information complémentaire, décision et communication de l’UNIGE relative à la candidature est notifiée sur le Portail Candidature UNIGE et à l’adresse électronique indiquée dans les informations personnelles. Il est vivement conseillé de vérifier régulièrement les courriers indésirables (spams) et d’ajouter l’émetteur « noreply-inscription@unige.ch » à ses contacts. Le statut de la/des candidature-s peut être consulté en tout temps en se connectant au Portail Candidature UNIGE. 
1598	La numérisation des documents transmis doit être de bonne qualité. 
1599	L’UNIGE se réserve le droit de ne pas traiter une candidature incomplète ou de réclamer tout complément nécessaire à l’étude de la candidature. Dans ce cas, un délai est octroyé jusqu’à l’échéance du délai de postulation. Si ce délai est échu lors du traitement de la/des candidature(s), un délai de 7 jours est octroyé. Les compléments demandés devront être téléversés sur le Portail Candidature UNIGE, sous l’onglet « Compléments à fournir ». En cas de non-téléversement des documents dans le délai imparti, la candidature est considérée incomplète et déclarée irrecevable. 
1600	Toute omission ou remise de documents faux ou falsifiés peut conduire au refus d’immatriculation, respectivement à l'exclusion de l'UNIGE. 
1601	L’UNIGE se réserve le droit de contacter votre/vos école-s/université-s pour demander des informations vous concernant, dans la mesure où celles-ci s’avèrent nécessaires au traitement de votre candidature. 
1602	Les données personnelles sont traitées de manière strictement confidentielle dans le respect de la législation applicable en matière de protection des données. Pour plus d'information, se référer à la 
1603	Politique de protection des données personnelles
1604	 de l'UNIGE. 
1607	Procédures particulières 
1608	Les procédures particulières doivent avoir été suivies dans les 
1609	délais im-
1610	partis
1611	 (voir partie 7). 
1613	Faculté des sciences 
1615	doctorat 
1616	Trouver un-e professeur-e de la Faculté des sciences disposé-e 
1617	à être son/sa directeur-trice de thèse et qui supervisera ainsi son 
1618	travail. Pour cela, consulter le site de la Faculté des sciences. 
1619	Certaines sections gèrent des listes internes de postes d’assis-
1620	tants vacants. Voir aussi la liste des groupes de recherche dispo-
1621	nible sur le site de la Faculté
1623	Ensuite, contacter directement le/la professeur-e avec lequel/la-
1624	quelle le/la candidat-e souhaite travailler. En cas de corrélation 
1625	entre son projet académique et les besoins du département en 
1626	matière de recherche, il/elle lui indiquera s'il/elle a une place de 
1627	doctorant-e/assistant-e ou s’il/elle peut le/la diriger vers un-e col-
1628	lègue ; 
1629	Finalement, suivre la 
1630	et annexer la lettre d’approbation de direction de thèse ou l’attes-
1631	tation de thèse pour le doctorat en 
1632	Life Sciences
1634	Faculté de médecine  
1636	Baccalauréat universitaire en méde-
1637	cine humaine ou dentaire 
1638	Une inscription obligatoire aux études de médecine doit être effectuée en 
1639	ligne auprès de 
1640	swissuniversities
1642	 (voir partie 7.1.1.3.1) 
1643	fixés par cette instance, à savoir le 15 février 2026. À défaut, aucune suite 
1646	ne sera donnée à la demande d’immatriculation. Les justificatifs quant aux 
1647	 (voir parties 4.1.1 et 4.1.2) doivent 
1648	être téléversés sur la plateforme d’inscription aux études de médecine. La 
1649	liste 
1650	des 
1651	documents 
1652	demandés 
1653	est 
1654	consultable 
1655	sur 
1656	le 
1658	 après avoir défini le profil en 
1659	utilisant les six filtres. Si cette inscription n’est pas faite dans le délai, ou 
1660	si elle est refusée, aucune suite ne sera donnée à une demande d'imma-
1661	triculation soumise pour la formation visée. 
1663	aîtrise universitaire en médecine 
1664	dentaire ou humaine 
1666	 (voir partie 7.2.1.3.1) 
1667	fixés par cette instance. À défaut, aucune suite ne sera donnée à la de-
1668	mande d’immatriculation. Les justificatifs quant aux 
1669	conditions particu-
1670	lières d’admission
1671	 (voir parties 4.1.1 et 4.1.2) doivent être téléversés sur 
1672	la plateforme d’inscription aux études de médecine. La liste des docu-
1673	ments demandés est consultable sur le site 
1675	tions/conditions
1676	 après avoir défini le profil en utilisant les six filtres. Si cette 
1677	inscription n’est pas faite dans le délai, ou si elle est refusée, aucune suite 
1678	ne sera donnée à une demande d'immatriculation soumise pour la forma-
1679	tion visée. 
1681	 doctorat 
1682	Trouver un-e professeur-e disposé-e à être son/sa directeur/trice 
1683	de thèse qui supervisera son travail ; 
1684	quelle le/la candidat-e souhaite travailler, qui lui indiquera s’il/elle 
1685	a une place de doctorant-e/assistant-e ou s’il/elle peut le diriger 
1686	vers un-e collègue ;  
1687	Demander au directeur de thèse (qui doit être Professeur de la 
1688	Faculté de médecine de Genève, ou 
1689	Privat Docent
1690	, Chargé de 
1692	cours ou d’enseignement avec la codirection d’un professeur), 
1693	une attestation de direction de thèse signée, mentionnant le titre 
1694	de la thèse en français et la date du début de la thèse
1696	et annexer, en sus, l’attestation signée. 
1698	maîtrise universitaire d’études avan-
1699	cées 
1700	Avant toute démarche de demande d’immatriculation, la candidate ou le 
1701	candidat doit prendre contact avec le 
1702	Secrétariat des étudiants-es de la 
1703	Faculté de médecine
1707	Faculté des lettres 
1709	de thèse ; 
1710	Contacter le conseiller académique responsable des études post-
1711	grades, M. Olivier Frutiger (Olivier.Frutiger@unige.ch) ; 
1712	Préparer un dossier complet à lui remettre directement, compre-
1713	nant : 
1714	Curriculum vitae ; 
1715	Copie des diplômes ; 
1716	Relevés de notes d’examens avec la traduction en fran-
1717	çais, sauf s’ils sont rédigés en français, anglais, alle-
1718	mand, italien, espagnol ou portugais ; 
1719	Intitulé du mémoire de master ; 
1720	Projet de thèse de deux à trois pages, approuvé par le 
1721	directeur pressenti de la thèse ; 
1722	Résumé en français d’environ 10 lignes du projet de 
1723	thèse ; 
1727	Si la candidature est acceptée, suivre la 
1728	procédure d’immatricu-
1729	lation
1730	 (voir partie 5) et annexer la lettre du Vice-doyen ou de la 
1731	Vice-doyenne à la demande d’immatriculation. 
1733	Faculté des sciences de la société 
1735	Trouver un-e professeur-e disposé-e à être son directeur 
1736	de thèse et qui supervisera ainsi son travail. À cet effet, 
1737	consul-
1738	ter le site de la Faculté
1739	Suivre la 
1740	 (voir partie 5) et joindre, en 
1741	sus, la lettre du directeur de thèse. 
1743	Faculté d’économie et management 
